autor,link,link1,titulo,fecha,id
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/agosto28.htm,Discurso pronunciado durante la Ten de Gran Oriente de la Gran Logia de Colombia con sede en Santa Fe de Bogota,1971,"Salvador Allende Discurso pronunciado durante la Ten. de Gran Oriente de la Gran Logia de Colombia, con sede en Santa Fe de Bogotá _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/agosto30.htm,Discurso pronunciado en el Congreso colombiano,1971,Salvador Allende Discurso pronunciado en el Congreso colombiano _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/septiembre02.htm,Peru y Chile Discurso pronunciado en la Municipalidad de Lima Peru,1971,"Salvador Allende Perú y Chile. Discurso pronunciado en la Municipalidad de Lima, Perú _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/septiembre09.htm,Palabras pronunciadas ante los Delegados al Congreso de la Juventud en apoyo de la liberacion de los pueblos en el Palacio de la Moneda de Santiago,1971,"Salvador Allende Palabras pronunciadas ante los Delegados al Congreso de la Juventud en apoyo de la liberación de los pueblos, en el Palacio de la Moneda de Santiago _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/septiembre30.htm,Discurso a los funcionarios publicos,1971,Salvador Allende Discurso a los funcionarios públicos _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/octubre13.htm,Discurso con motivo de la visita del Presidente argentino Alejandro Lanusse,1971,Salvador Allende Discurso con motivo de la visita del Presidente argentino Alejandro Lanusse _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/octubre20.htm,Mensaje proponiendo al Parlamento un Proyecto de Ley con el objeto de definir y regular el funcionamiento de las diversas areas de la economia,1971,"Salvador Allende Mensaje proponiendo al Parlamento un Proyecto de Ley, con el objeto de definir y regular el funcionamiento de las diversas áreas de la economía _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/octubre28.htm,Carta al Presidente de la Sociedad Nacional de Agricultura sobre su inasistencia a la exposicion FISA,1971,Salvador Allende Carta al Presidente de la Sociedad Nacional de Agricultura sobre su inasistencia a la exposición FISA _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/noviembre.htm,Neruda Poeta en el corazon de Chile Discurso tras la entrega del Nobel a Pablo Neruda,1971,Salvador Allende Neruda: Poeta en el corazón de Chile. Discurso tras la entrega del Nobel a Pablo Neruda _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/noviembre04.htm,Discurso en el Estadio Nacional con motivo del aniversario de su primer ano de gobierno,1971,"Salvador Allende Discurso en el Estadio Nacional, con motivo del aniversario de su primer año de gobierno _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/noviembre28.htm,Intercambio de cartas relativas a la libertad de prensa en Chile,1971,Salvador Allende Intercambio de cartas relativas a la libertad de prensa en Chile _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/noviembre29.htm,Entrevista de Oscar Giardinelli para la Revista Siete Dias Ilustrados de Argentina,1971,"Salvador Allende Entrevista de Oscar Giardinelli para la Revista Siete Días Ilustrados, de Argentina _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/diciembre.htm,Acta de Acuerdo CUT Gobierno 1971 1972,1971,Salvador Allende Acta de Acuerdo CUT-Gobierno (1971-1972) _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/diciembrebis.htm,El Dialogo de America Salvador Allende Fidel Castro,1971,Salvador Allende El Diálogo de América: Salvador Allende - Fidel Castro _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/diciembreter.htm,La integridad moral de Toha Palabras en el acto de apoyo a Jose Toha,1971,Salvador Allende La integridad moral de Tohá. Palabras en el acto de apoyo a José Tohá _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/diciembre04.htm,Discurso en el Estadio Nacional como despedida a Fidel Castro,1971,Salvador Allende Discurso en el Estadio Nacional como despedida a Fidel Castro _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/diciembre08.htm,Discurso en el acto inaugural del VI Congreso de la Central Unica de Trabajadores CUT,1971,"Salvador Allende Discurso en el acto inaugural del VI Congreso de la Central Única de Trabajadores, CUT _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/enero08.htm,Discurso sobre la acusacion constitucional contra el Ministro del Interior Jose Toha,1972,"Salvador Allende Discurso sobre la acusación constitucional contra el Ministro del Interior, José Tohá _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero.htm,Encuentro con la Central Unica de Trabajadores en Concepcion,1972,Salvador Allende Encuentro con la Central Única de Trabajadores en Concepción _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero07.htm,Discurso desde los balcones de la Intendencia de Concepcion,1972,Salvador Allende Discurso desde los balcones de la Intendencia de Concepción _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero07bis.htm,Discurso en Hualqui,1972,Salvador Allende Discurso en Hualqui _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero08.htm,Conferencia de prensa ofrecida en la Intendencia de Concepcion,1972,Salvador Allende Conferencia de prensa ofrecida en la Intendencia de Concepción _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero09.htm,Discurso en Talcahuano,1972,Salvador Allende Discurso en Talcahuano _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero10.htm,Discurso en la Compania Sudamericana de Fosfato COSAF en Penco,1972,"Salvador Allende Discurso en la Compañía Sudamericana de Fosfato COSAF, en Penco _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero10bis.htm,Discurso ante los trabajadores de Textil Bellavista Tome,1972,Salvador Allende Discurso ante los trabajadores de Textil Bellavista-Tomé _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero11.htm,Palabras en la Industria FIAP Tome,1972,Salvador Allende Palabras en la Industria “FIAP-Tomé” _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero12.htm,Discurso en la inauguracion de la nueva planta de Celulosa Arauco,1972,Salvador Allende Discurso en la inauguración de la nueva planta de Celulosa Arauco _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero12bis.htm,Discurso en Lebu en la Intendencia de Arauco,1972,"Salvador Allende Discurso en Lebu, en la Intendencia de Arauco _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero12ter.htm,Palabras en la Municipalidad de Curanilahue,1972,Salvador Allende Palabras en la Municipalidad de Curanilahue _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero15.htm,Palabras ante los pobladores y autoridades de la vivienda en el Aula Magna del Arzobispado de Concepcion,1972,Salvador Allende Palabras ante los pobladores y autoridades de la vivienda en el Aula Magna del Arzobispado de Concepción _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero16.htm,Discurso en su encuentro con los trabajadores de la Compania de Aceros del Pacifico,1972,Salvador Allende Discurso en su encuentro con los trabajadores de la Compañía de Aceros del Pacífico _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero17.htm,Encuentro con los dirigentes del deporte provincial de Concepcion,1972,Salvador Allende Encuentro con los dirigentes del deporte provincial de Concepción _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero28.htm,Palabras desde los balcones de la Intendencia de Antofagasta,1972,Salvador Allende Palabras desde los balcones de la Intendencia de Antofagasta _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/febrero29.htm,Conferencia de prensa en la Intendencia de Antofagasta,1972,Salvador Allende Conferencia de prensa en la Intendencia de Antofagasta _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo01.htm,Palabras en el estadio de Maria Elena,1972,Salvador Allende Palabras en el estadio de María Elena _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo01bis.htm,Palabras ante el pueblo de Mejillones,1972,Salvador Allende Palabras ante el pueblo de Mejillones _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo01ter.htm,Palabras en la oficina salitrera Pedro de Valdivia,1972,Salvador Allende Palabras en la oficina salitrera “Pedro de Valdivia” _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo03.htm,Discurso en el teatro de la Universidad de Chile,1972,Salvador Allende Discurso en el teatro de la Universidad de Chile _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo03bis.htm,Palabras en Chuquicamata,1972,Salvador Allende Palabras en Chuquicamata _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo04.htm,Entre la revolucion y la contrarrevolucion Entrevista concedida a Victor Flores Ofea publicada en Excelsior Mexico,1972,"Salvador Allende Entre la revolución y la contrarrevolución. Entrevista concedida a Víctor Flores Ofea, publicada en Excélsior, México _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo04bis.htm,Palabras frente a la Municipalidad de Calama,1972,Salvador Allende Palabras frente a la Municipalidad de Calama _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo07.htm,Discurso en Taltal,1972,Salvador Allende Discurso en Taltal _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo08.htm,Acto con las mujeres de Antofagasta en el Dia Internacional de la Mujer,1972,Salvador Allende Acto con las mujeres de Antofagasta en el Día Internacional de la Mujer _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo08bis.htm,Discurso en la Intendencia de Tocopilla,1972,Salvador Allende Discurso en la Intendencia de Tocopilla _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo10.htm,Palabras ante el pueblo de Antofagasta,1972,Salvador Allende Palabras ante el pueblo de Antofagasta _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo11.htm,Discurso en la clausura de los trabajos voluntarios,1972,Salvador Allende Discurso en la clausura de los trabajos voluntarios _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo14.htm,Discurso en la Plaza de Armas de Concepcion,1972,Salvador Allende Discurso en la Plaza de Armas de Concepción _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo18.htm,Los Socialistas y el Gobierno Popular Informe al Pleno Nacional del Partido Socialista,1972,Salvador Allende Los Socialistas y el Gobierno Popular. Informe al Pleno Nacional del Partido Socialista _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/marzo22.htm,Discurso ante los dirigentes de la Federacion de Sindicatos de Agentes Profesionales y Viajantes,1972,Salvador Allende Discurso ante los dirigentes de la Federación de Sindicatos de Agentes Profesionales y Viajantes _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/abril07.htm,Observaciones del Ejecutivo al Proyecto de Reforma Constitucional relativo a las tres areas de la economia,1972,Salvador Allende Observaciones del Ejecutivo al Proyecto de Reforma Constitucional relativo a las tres áreas de la economía _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1972/abril13.htm,El desarrollo del tercer mundo y las relaciones internacionales Discurso inaugural en la Tercera Conferencia Mundial de Comercio y Desarrollo Santiago,1972,"Salvador Allende El desarrollo del tercer mundo y las relaciones internacionales. Discurso inaugural en la Tercera Conferencia Mundial de Comercio y Desarrollo, Santiago _"
